ORG_ID,ACCT_PER_DATE,ACTVY_PER_DATE,AFE_NUM,CC_NUM,CC_TYPE_CODE,COST_CENTRE_NAME_QBYTE,BUSINESS_UNIT,DIVISION,AREA,FIELD,SUB_FIELD,VP_REPORTING,MAJOR_ACCT,MINOR_ACCT,MAJOR_MINOR,ACCOUNT_DESCRIPTION,GROSS_NET,LEVEL_1_HIERARCHY,LEVEL_2_HIERARCHY,LEVEL_3_HIERARCHY,LEVEL_4_HIERARCHY,LEVEL_5_HIERARCHY,FIELD_OPEX_CLASS_TYPE,LI_AMT,REPORTING_CURR_AMT,LI_VOL,PROD_CODE,LI_REM,GOVERN_AGR_ID,GOVERN_AGR_TYPE_CODE,VOUCHER_NUM,VOUCHER_TYPE_CODE,VOUCHER_REM,NAME_1,CLIENT_ID,INVC_NUM,INVC_DATE,CREATE_USER,CREATE_DATE,VOUCHER_STAT_CODE,GL_POST_USER,LAST_UPDATE_DATE
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,85090,REF,100% TWR RAILCARS,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,49187.38,36351.62,NULL,,NULL,1280,OM,65809,OBO,107104 GATX RAIL CANADA CORPORA 92446443,GATX RAIL CANADA CORPORATION,107104,92446443,2023-09-01,OPNINV1,2023-09-05 00:00:00.000,P,EDAVID,2023-09-05 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,81329,FAC,BRC TOWER CONDY CONVERT,MIDSTREAM,BRC TOWER,BRC,BRC TOWER,NULL,BRC TOWER,9820,177,9820.177,RAILCAR RENTAL EXPENSE - INTERCOMPANY,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.8 - INTRACOMPANY EXPENSES,3.8.16 - TRANSPORT FEE - INTRACOMPANY,TRANSPORT FEE - INTRACOMPANY,INTRA EXP,45470.88,45470.88,NULL,,SEP 2023 - RAILCAR ALLOCATION,1,OM,37963,GJE,SEP 2023 - RAILCAR ALLOCATION,NULL,NULL,NULL,NULL,NTRATECH,2023-10-06 00:00:00.000,P,LVONG,2023-10-06 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84151,MRK,RAILCAR SUBLEASE,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9820,177,9820.177,RAILCAR RENTAL EXPENSE - INTERCOMPANY,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.8 - INTRACOMPANY EXPENSES,3.8.16 - TRANSPORT FEE - INTRACOMPANY,TRANSPORT FEE - INTRACOMPANY,INTRA EXP,624070.68,624070.68,NULL,,SEP 2023 - RAILCAR ALLOCATION,1,OM,37963,GJE,SEP 2023 - RAILCAR ALLOCATION,NULL,NULL,NULL,NULL,NTRATECH,2023-10-06 00:00:00.000,P,LVONG,2023-10-06 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,-151806.33,-151806.33,NULL,,PIPESTONE LOADING FEE ACCRUAL,1,OM,9538,ACCR,RV ACCR 9538,NULL,NULL,NULL,NULL,NGORING,2023-10-11 00:00:00.000,P,SBEARSS,2023-10-12 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,55500.00,55500.00,NULL,,20230930 DEMURRAGE CHARGES,1,OM,9431,ACCR,LPG (ACH FRAC BRC) INTERCO ACCRUAL,NULL,NULL,NULL,NULL,CMAIRS,2023-10-06 00:00:00.000,P,SBEARSS,2023-10-06 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,16923.97,16923.97,NULL,,NULL,1,OM,68042,OBO,109820 CALTRAX INC 11034,CALTRAX INC,109820,11034,2023-09-25,OPNINV1,2023-09-27 00:00:00.000,P,TGRAHAM,2023-09-27 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9730,177,9730.177,RAILCAR RENTAL REVENUE - INTERCOMPANY,G,INCOME STATEMENT,1.0 - REVENUE,1.6 - INTRACOMPANY REVENUE,1.6.21 - TRANSPORT REVENUE - INTRACOMPANY,TRANSPORT REVENUE - INTRACOMPANY,INTRA REV,-766979.16,-766979.16,NULL,,SEP 2023 - RAILCAR ALLOCATION,1,OM,37963,GJE,SEP 2023 - RAILCAR ALLOCATION,NULL,NULL,NULL,NULL,NTRATECH,2023-10-06 00:00:00.000,P,LVONG,2023-10-06 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,81110,MRK,NGL-VEEP,MIDSTREAM,VEEP,EEPS,VEEP,NULL,VEEP,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,9722.00,9722.00,NULL,,VEEP PETROGAS LOADING FEE,1,OM,9542,ACCR,VEEP MARKETING ACCRUAL - SEPT 2023,NULL,NULL,NULL,NULL,NGORING,2023-10-11 00:00:00.000,P,SBEARSS,2023-10-11 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,327870.11,327870.11,NULL,,202307 MIDSTREAM PREPAID RECLASS,1,DB,9334,ACCR,RV ACCR 9334,NULL,NULL,NULL,NULL,MGRACHER,2023-09-12 00:00:00.000,P,DKABASEL,2023-09-13 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,81136,MRK,NGL - FSEEP,MIDSTREAM,FSEEP,EEPS,FSEEP,NULL,FSEEP,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,13880.85,13880.85,NULL,,FSEEP RAIL LOADING FEE,1,OM,9543,ACCR,FSEEP MARKETING ACCRUAL SEPT 2023,NULL,NULL,NULL,NULL,NGORING,2023-10-11 00:00:00.000,P,SBEARSS,2023-10-11 00:00:00.000
1,2023-08-31 00:00:00.000,2023-09-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,29366.21,22285.96,0.00,,,1,OM,37738,GJE,RECLASS RAIL CAR RENT FROM AUG TO SEPT,CIT BANK,105624,1147689,2023-08-11,CMAIRS,2023-09-06 00:00:00.000,P,SBEARSS,2023-09-06 00:00:00.000
1,2023-08-31 00:00:00.000,2023-09-30 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-327870.11,-327870.11,0.00,,202307 MIDSTREAM PREPAID RECLASS,1,DB,9334,ACCR,202308 MIDSTREAM PREPAIDS,NULL,NULL,NULL,NULL,MGRACHER,2023-09-12 00:00:00.000,P,JLABOUCA,2023-09-12 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,81438,FAC,ACHESON PROPYLENE SPLITTER,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-55147.26,-55147.26,NULL,,LPG INTERCOMPANY ACCRUAL - LPG REVENUE PGR RAILCAR RENTALS,1,OM,9422,ACCR,RV ACCR 9422,NULL,NULL,NULL,NULL,CMAIRS,2023-10-05 00:00:00.000,P,SBEARSS,2023-10-12 00:00:00.000
1,2023-08-31 00:00:00.000,2023-09-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-330505.15,-330505.15,0.00,,202307 MIDSTREAM PREPAID RECLASS,1,DB,9334,ACCR,202308 MIDSTREAM PREPAIDS,NULL,NULL,NULL,NULL,MGRACHER,2023-09-12 00:00:00.000,P,JLABOUCA,2023-09-12 00:00:00.000
1,2023-08-31 00:00:00.000,2023-09-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,146091.28,110868.39,0.00,,,1,OM,37738,GJE,RECLASS RAIL CAR RENT FROM AUG TO SEPT,CIT BANK,105624,1147129,2023-08-11,CMAIRS,2023-09-06 00:00:00.000,P,SBEARSS,2023-09-06 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,330505.15,330505.15,NULL,,202307 MIDSTREAM PREPAID RECLASS,1,DB,9334,ACCR,RV ACCR 9334,NULL,NULL,NULL,NULL,MGRACHER,2023-09-12 00:00:00.000,P,DKABASEL,2023-09-13 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,55147.26,55147.26,NULL,,LPG INTERCOMPANY ACCRUAL - LPG REVENUE PGR RAILCAR RENTALS,1,OM,9422,ACCR,RV ACCR 9422,NULL,NULL,NULL,NULL,CMAIRS,2023-10-05 00:00:00.000,P,SBEARSS,2023-10-12 00:00:00.000
1,2023-08-31 00:00:00.000,2023-09-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,230947.18,175265.37,0.00,,,1,OM,37738,GJE,RECLASS RAIL CAR RENT FROM AUG TO SEPT,TRINITY RAIL CANADA INC,100021,3018398843,2023-08-10,CMAIRS,2023-09-06 00:00:00.000,P,SBEARSS,2023-09-06 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,85090,REF,100% TWR RAILCARS,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,2800.00,2800.00,NULL,,NULL,1280,OM,69942,OBO,104065 CN 756080871,CN,104065,756080871,2023-10-06,OPNINV1,2023-10-17 00:00:00.000,P,TGRAHAM,2023-10-17 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,7737.68,5718.48,NULL,,NULL,1,OM,68254,OBO,107104 GATX RAIL CANADA CORPORA 92448419,GATX RAIL CANADA CORPORATION,107104,92448419,2023-09-26,OPNINV1,2023-09-29 00:00:00.000,P,TGRAHAM,2023-09-29 00:00:00.000
1,2023-11-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,-5000.00,-5000.00,NULL,,OCT 2023 - RAILCAR OTHER PPA ACCRUAL,1,OM,9584,ACCR,RV ACCR 9584,NULL,NULL,NULL,NULL,TWOITAS,2023-11-07 00:00:00.000,P,DKABASEL,2023-11-09 00:00:00.000
1,2023-08-31 00:00:00.000,2023-09-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-75899.52,-57600.00,0.00,,INVOICE CONTAINED AUG RAILCAR RENTAL SHORT TERM ADJUSTMENT.  GJE 37738,1,OM,37743,GJE,RECLASS RAIL CAR RENT FROM SEPT TO AUG,TRINITY RAIL CANADA INC,100021,3018398843,2023-08-10,CMAIRS,2023-09-06 00:00:00.000,P,SBEARSS,2023-09-06 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,81438,FAC,ACHESON PROPYLENE SPLITTER,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,200.00,200.00,NULL,,NULL,1,OM,69255,OBO,104065 CN 756061752,CN,104065,756061752,2023-09-15,OPNINV1,2023-10-10 00:00:00.000,P,TGRAHAM,2023-10-10 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,81110,MRK,NGL-VEEP,MIDSTREAM,VEEP,EEPS,VEEP,NULL,VEEP,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,8177.30,8177.30,NULL,,C3 RAILCAR LOADING FEE,1,OM,47462,API,SEPT 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000232 RI 19005,2023-09-29,CMAIRS,2023-10-23 00:00:00.000,P,SBEARSS,2023-10-23 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,85028,REF,PGR-PRINCE GEORGE REFINERY,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,2100.00,2100.00,NULL,,NULL,1,OM,69255,OBO,104065 CN 756061752,CN,104065,756061752,2023-09-15,OPNINV1,2023-10-10 00:00:00.000,P,TGRAHAM,2023-10-10 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,81110,MRK,NGL-VEEP,MIDSTREAM,VEEP,EEPS,VEEP,NULL,VEEP,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,1510.90,1510.90,NULL,,C4 RAILCAR LOADING FEE,1,OM,47462,API,SEPT 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000232 RI 19005,2023-09-29,CMAIRS,2023-10-23 00:00:00.000,P,SBEARSS,2023-10-23 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,1900.00,1900.00,NULL,,NULL,1,OM,69259,OBO,104065 CN 756072327,CN,104065,756072327,2023-09-27,OPNINV1,2023-10-10 00:00:00.000,P,TGRAHAM,2023-10-10 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,84129,MRK,PIPESTONE GAS PLANT - NGL MARKETING,MIDSTREAM,PIPESTONE,PIPESTONE,PIPESTONE NGL,NULL,PIPESTONE NGL,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,12356.64,12356.64,NULL,,C4 RAILCAR LOADING FEE,1,OM,47462,API,SEPT 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000232 RI 19005,2023-09-29,CMAIRS,2023-10-23 00:00:00.000,P,SBEARSS,2023-10-23 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,-7737.68,-5718.48,NULL,,NULL,1,OM,37938,GJE,GATX INV 92448419 MOVE TO JULY ACTIVITY,GATX RAIL CANADA CORPORATION,107104,92448419,2023-09-26,CMAIRS,2023-10-04 00:00:00.000,P,SBEARSS,2023-10-04 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,81136,MRK,NGL - FSEEP,MIDSTREAM,FSEEP,EEPS,FSEEP,NULL,FSEEP,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,13880.84,13880.84,NULL,,JOSEPHBURG RAIL LOADING FEE,1,OM,47452,API,SEP 23 KEYERA C3 LOADING FEES,KEYERA PARTNERSHIP,102593,SI1089566,2023-10-20,CMAIRS,2023-10-23 00:00:00.000,P,SBEARSS,2023-10-23 00:00:00.000
1,2023-09-30 00:00:00.000,2023-09-30 00:00:00.000,NULL,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9840,110,9840.110,RENEWABLE RAILCAR LEASE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.13 - RENEWABLES FEES,RENEWABLES FEES,MKTOTH,201641.70,201641.70,NULL,,SEPTEMBER 2023 TWR FEES,1,OM,47199,API,SEPTEMBER 2023 TWR FEES,TIDEWATER RENEWABLES LTD,108876,PGR20230930-TWR-SUB,2023-09-30,ATORINO1,2023-10-10 00:00:00.000,P,KDUHEME,2023-10-10 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,600.00,600.00,NULL,,NULL,1,OM,69946,OBO,104065 CN 756083728,CN,104065,756083728,2023-10-08,OPNINV1,2023-10-17 00:00:00.000,P,TGRAHAM,2023-10-17 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,81155,MRK,NGL BUY/SELL - ACHESON,MIDSTREAM,BRC FRAC,BRC,BRC FRAC,NULL,BRC FRAC,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,1951.15,1951.15,NULL,,C3 RAILCAR LOADING FEE,1,OM,47462,API,SEPT 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000232 RI 19005,2023-09-29,CMAIRS,2023-10-23 00:00:00.000,P,SBEARSS,2023-10-23 00:00:00.000
1,2023-10-31 00:00:00.000,2023-09-30 00:00:00.000,NULL,81155,MRK,NGL BUY/SELL - ACHESON,MIDSTREAM,BRC FRAC,BRC,BRC FRAC,NULL,BRC FRAC,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,739.86,739.86,NULL,,C4 RAILCAR LOADING FEE,1,OM,47462,API,SEPT 2023 NGL UPLOAD PETROGAS,PETROGAS ENERGY SERVICES LTD,100939,23000232 RI 19005,2023-09-29,CMAIRS,2023-10-23 00:00:00.000,P,SBEARSS,2023-10-23 00:00:00.000
1,2023-10-31 00:00:00.000,2023-10-31 00:00:00.000,NULL,84151,MRK,RAILCAR SUBLEASE,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9820,177,9820.177,RAILCAR RENTAL EXPENSE - INTERCOMPANY,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.8 - INTRACOMPANY EXPENSES,3.8.16 - TRANSPORT FEE - INTRACOMPANY,TRANSPORT FEE - INTRACOMPANY,INTRA EXP,684482.37,684482.37,NULL,,10-2023 RAILCAR ALLOCATION RECLASS,1,OM,38225,GJE,10-2023 RAILCAR ALLOCATION RECLASS,NULL,NULL,NULL,NULL,TWOITAS,2023-11-06 00:00:00.000,P,NTRATECH,2023-11-07 00:00:00.000
1,2023-11-30 00:00:00.000,2023-10-31 00:00:00.000,NULL,81147,FAC,ACHESON RAIL TERMINAL,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON RAIL TERMINAL,NULL,ACHESON RAIL TERMINAL,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,4441.73,4441.73,NULL,,NULL,1,OM,72347,OBO,105695 GORDON RUSSELL LTD S012605,GORDON RUSSELL LTD,105695,S012605,2023-10-31,OPNINV1,2023-11-06 00:00:00.000,P,TGRAHAM,2023-11-06 00:00:00.000
1,2023-10-31 00:00:00.000,2023-10-31 00:00:00.000,NULL,81136,MRK,NGL - FSEEP,MIDSTREAM,FSEEP,EEPS,FSEEP,NULL,FSEEP,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,20130.54,20130.54,NULL,,FSEEP RAIL LOADING FEE,1,OM,9743,ACCR,FSEEP MARKETING ACCRUAL OCT 2023,NULL,NULL,NULL,NULL,NGORING,2023-11-09 00:00:00.000,P,SBEARSS,2023-11-09 00:00:00.000
